,ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
2607,2607,200000,Noida,m,1991-07-24,73.0,cbse,,64.0,cbse,9737,2,B.Tech/B.E.,electronics and electrical engineering,61.0,9737.0,0,Uttar Pradesh,2014,430,370,450,0.557389505646088,-1,388,-1,-1,420,-1,-1,0.1282,-0.9531,0.1637,0.653,0.2889
2608,2608,340000,Pune,m,1989-05-08,70.0,state board,2007.0,56.0,state board,1995,2,B.Tech/B.E.,computer science & engineering,54.0,1995.0,1,Maharashtra,2013,615,580,405,0.842248322257836,515,-1,469,-1,-1,-1,-1,-0.7335,0.8784,0.3174,-1.6289,-0.2859
2609,2609,200000,Noida,f,1991-02-11,66.8,cbse,2008.0,64.33,cbse,66,2,MCA,computer application,75.65,66.0,0,Uttar Pradesh,2014,450,580,385,0.744758354008939,375,-1,438,-1,-1,-1,-1,-0.3027,1.3779,1.0859,-0.3612,1.0554
2610,2610,320000,Pune,m,1992-04-29,66.16,up board,2008.0,58.4,up board,7627,2,B.Tech/B.E.,information technology,65.9,7627.0,0,Uttar Pradesh,2013,575,505,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.9011,0.2668,0.3817,-0.9953,0.3444
2611,2611,535000,Greater Noida,m,1989-08-26,77.4,up,,80.0,up,3579,2,B.Tech/B.E.,mechanical engineering,71.9,3579.0,0,Uttar Pradesh,2010,365,555,575,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.1082,0.3448,1.3977,0.5323,0.3444
2612,2612,305000,Noida,m,1991-08-13,70.0,cbse,2008.0,73.8,cbse,75,2,B.Tech/B.E.,computer engineering,79.12,75.0,0,Uttar Pradesh,2012,515,555,554,0.864685413370085,525,-1,-1,-1,-1,-1,-1,,0.3448,-2.3759,-0.9953,-0.2875
2613,2613,105000,-1,m,1992-07-05,64.66,state board,2008.0,63.0,state board,279,2,B.Tech/B.E.,information technology,67.0,279.0,0,Uttar Pradesh,2013,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189
2614,2614,370000,Bangalore,f,1993-03-03,,cbse,2010.0,74.8,cbse,8811,2,B.Tech/B.E.,information science engineering,76.2,8811.0,1,Karnataka,2014,640,605,665,0.953899775079926,-1,-1,530,-1,-1,-1,-1,-0.5899,-0.1206,-0.2974,-0.2344,-0.4776
2615,2615,225000,Chennai,m,1993-03-29,77.0,state board,2010.0,91.0,state board,8116,2,B.Tech/B.E.,electronics and communication engineering,74.0,8116.0,1,Tamil Nadu,2014,415,365,370,0.783303536670298,285,388,284,-1,-1,-1,-1,0.7027,-0.1206,0.6248,-0.6147,0.0973
2616,2616,200000,-1,f,1990-08-06,89.0,state board,2009.0,85.0,state board,11637,2,B.Tech/B.E.,information technology,76.0,11637.0,0,Madhya Pradesh,2013,345,335,475,0.23780283983757,425,-1,315,-1,-1,-1,-1,-0.1855,0.0328,-1.0697,0.97293,-0.2875
2617,2617,555000,Hyderabad,m,1988-08-19,92.1,ssc,2006.0,93.5,board of intermediate ap,495,2,B.Tech/B.E.,computer engineering,74.3,495.0,1,Telangana,2010,385,525,535,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-1.0355,-0.7473,0.0914,0.6498,-0.6035
2618,2618,120000,Kanpur ,m,1991-11-15,71.5,up board,2008.0,70.4,up board,4971,2,B.Tech/B.E.,computer science & engineering,78.44,4971.0,0,Uttar Pradesh,2013,580,520,720,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.5591,0.5454,1.2396,0.1459,0.8637
2619,2619,180000,Noida,m,1992-03-18,73.0,state board,,69.0,state board,55,2,B.Tech/B.E.,information technology,65.5,55.0,0,Uttar Pradesh,2014,465,480,415,0.622642915849938,435,-1,407,-1,-1,-1,-1,0.1282,-0.1206,0.3174,0.653,-0.6692
2620,2620,120000,-1,m,1988-06-30,55.6,state board,2005.0,50.8,state board,12992,2,MCA,computer application,80.03,12992.0,1,West Bengal,2014,440,425,370,0.23780283983757,415,-1,315,-1,-1,-1,-1,-0.0154,0.8784,1.2396,,0.8637
2621,2621,420000,-1,m,1989-12-19,56.0,cbse,2007.0,62.0,cbse,184,2,B.Tech/B.E.,electronics and instrumentation engineering,69.0,184.0,0,Uttar Pradesh,2011,355,425,555,0.824666400671332,255,400,-1,-1,-1,366,-1,0.6646,-0.7473,0.3817,-0.1727,0.3444
2622,2622,370000,Navi Mumbai,m,1991-03-20,91.6,cbse,2009.0,86.6,cbse,1754,2,B.Tech/B.E.,electronics and communication engineering,72.0,1754.0,0,Kerala,2013,695,520,680,0.824666400671332,-1,400,-1,-1,-1,366,-1,0.0464,1.5928,-0.6343,-1.671,0.0284
2623,2623,210000,New Delhi,m,1989-03-01,69.0,cbse,2007.0,66.6,cbse,8711,2,B.Tech/B.E.,electronics and communication engineering,67.0,8711.0,0,Uttar Pradesh,2012,455,495,544,-1.0,455,-1,376,-1,-1,-1,-1,0.5591,-0.2871,0.1637,0.1459,0.2889
2624,2624,120000,New Delhi,f,1992-01-14,58.4,cbse,2008.0,64.8,cbse,85,2,MCA,computer application,80.0,85.0,0,Haryana,2014,440,415,554,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.335,0.0924,-0.6582,-0.4821,-0.1543
2625,2625,220000,Lucknow,m,1994-02-12,60.0,state board,2010.0,72.0,state board,429,2,B.Tech/B.E.,computer science & engineering,76.0,429.0,0,Uttar Pradesh,2014,350,435,430,-1.0,-1,-1,-1,-1,-1,-1,-1,0.99,1.2114,2.008,-0.2344,1.0554
2626,2626,215000,Daman and Diu,m,1992-01-08,78.66,upboard,2008.0,70.6,upboard,350,2,B.Tech/B.E.,electronics and electrical engineering,74.96,350.0,0,Uttar Pradesh,2013,415,485,530,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,-0.598,,0.1864
2627,2627,305000,Bangalore,m,1992-05-18,88.0,cbse,2010.0,69.0,cbse,272,2,B.Tech/B.E.,,81.2,272.0,0,Punjab,2014,675,535,575,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.8825,-1.2861,0.1637,-0.1076,0.4805
2628,2628,80000,Pune,m,1990-10-22,85.6,0,2008.0,79.8,0,23,2,B.Tech/B.E.,computer engineering,66.64,23.0,0,Uttar Pradesh,2013,570,640,900,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.1437,0.1459,0.0973
2629,2629,240000,Chennai,m,1987-05-30,94.4,jawahar navodaya vidyalaya,2006.0,65.9,science college,4889,2,B.Tech/B.E.,computer engineering,81.8,4889.0,1,Tamil Nadu,2012,510,555,825,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.9953,1.5444,0.3174,,-0.0943
2630,2630,155000,Visakhapatnam,f,1991-05-19,75.0,0,2008.0,91.2,0,4752,2,B.Tech/B.E.,computer engineering,72.0,4752.0,0,Andhra Pradesh,2012,315,395,415,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.5719,0.0328,-0.8157,,-0.2875
2631,2631,345000,Chennai,m,1990-11-04,71.0,state board,2008.0,62.0,state board,1087,2,B.Tech/B.E.,,73.0,1087.0,0,Orissa,2013,570,495,595,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.5899,-0.4536,-0.6048,,-0.4776
2632,2632,200000,Faridabad,m,1993-06-09,70.0,state board,,57.8,state board,7255,2,B.Tech/B.E.,,63.0,7255.0,0,Haryana,2014,335,485,410,0.0531603052826837,-1,196,-1,-1,-1,206,-1,-0.8772,-1.2861,-0.4511,-0.2344,-0.8608
2633,2633,140000,-1,f,1987-02-19,77.8,cbse,2005.0,67.6,cbse,6434,2,B.Tech/B.E.,electronics and communication engineering,83.5,6434.0,0,Uttarakhand,2012,425,455,555,0.694479327708463,-1,366,-1,-1,-1,313,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
2634,2634,325000,pune,f,1991-11-25,80.46,state board,2013.0,79.19,0,13271,2,B.Tech/B.E.,information technology,61.64,,1,Maharashtra,2013,395,705,355,0.911395278391328,455,-1,500,-1,-1,-1,-1,1.2772,0.7119,0.1637,,0.8637
2635,2635,550000,Hyderabad,f,1992-08-09,90.0,state board,2009.0,82.1,state board,2998,2,B.Tech/B.E.,,85.0,2998.0,0,Telangana,2014,640,530,705,0.486747008438193,615,-1,376,-1,-1,-1,-1,0.99,0.7119,-0.1437,-1.1218,0.8637
2636,2636,150000,Patna,m,1992-05-27,91.4,icse,,81.2,cbse,11848,1,B.Tech/B.E.,computer science & engineering,73.0,11848.0,0,Bihar,2015,755,640,740,0.998876108102859,685,-1,653,-1,-1,-1,-1,,0.8993,-0.4226,-0.3414,0.1275
2637,2637,150000,Ahmedabad,m,1985-05-02,80.14,gseb,,69.53,gseb/technical education board,984,2,B.Tech/B.E.,,60.0,984.0,0,Gujarat,2010,615,555,365,0.413838255788123,385,-1,-1,-1,-1,-1,-1,0.51,1.2808,0.8171,,-0.1295
2638,2638,305000,Noida,m,1991-03-25,85.0,icse,2008.0,80.0,icse,65,2,B.Tech/B.E.,electronics and communication engineering,63.0,65.0,0,Uttar Pradesh,2013,660,585,620,0.0219691089363428,-1,164,376,-1,-1,-1,-1,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
2639,2639,145000,Bangalore,m,1988-03-01,80.88,wbbse,2005.0,66.3,wbchse,14532,2,M.Tech./M.E.,other,90.0,14532.0,0,Tamil Nadu,2013,535,530,450,-1.0,415,-1,-1,-1,-1,-1,-1,0.99,1.2114,0.01,-1.3753,0.8637
2640,2640,180000,-1,f,1991-02-09,84.4,cbse,2009.0,67.4,cbse,7376,2,B.Tech/B.E.,electronics and electrical engineering,67.6,7376.0,0,Uttar Pradesh,2013,625,620,635,0.557389505646088,445,-1,-1,-1,420,-1,-1,1.4208,1.3779,0.1637,-0.2344,0.4805
2641,2641,495000,-1,m,1988-07-05,85.4,cbse,2006.0,80.2,cbse,158,1,B.Tech/B.E.,computer engineering,88.1,158.0,0,Jammu and Kashmir,2011,415,565,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.6646,0.6568,0.2366,-0.7603,0.0284
2642,2642,120000,New Delhi,m,1990-07-29,73.5,icse,2008.0,79.67,isc,12547,2,B.Tech/B.E.,computer engineering,75.5,12547.0,0,Uttar Pradesh,2012,500,535,620,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.0464,0.1888,-2.8113,-0.2609,0.8183
2643,2643,180000,-1,m,1990-08-02,91.8,cbse,2008.0,82.7,cbse,47,1,B.Tech/B.E.,mechanical and automation,75.39,47.0,1,Delhi,2013,580,640,720,0.971663490820888,-1,-1,-1,553,-1,-1,-1,,0.8784,0.3174,0.2727,0.4805
2644,2644,490000,Mysore,m,1988-05-31,89.0,icse,,75.0,"chse,orissa",5026,2,B.Tech/B.E.,electronics and communication engineering,76.6,5026.0,0,Orissa,2011,545,445,625,0.376059586651545,395,300,-1,-1,-1,340,-1,0.6646,-0.7473,-1.5051,1.1199,-0.1295
2645,2645,240000,Mumbai,m,1991-07-18,57.0,0,2008.0,49.0,0,11982,2,B.Tech/B.E.,computer engineering,65.0,11982.0,0,Orissa,2012,355,395,255,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.3447,0.6178,-0.1626,1.1199,-0.9194
2646,2646,240000,New Delhi,f,1991-10-28,77.78,cbse,2009.0,66.67,cbse,6739,2,B.Tech/B.E.,electronics and communication engineering,79.0,6739.0,0,Haryana,2013,615,555,595,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.2718,0.0459,-0.2974,-0.3612,0.0973
2647,2647,120000,Hyderabad,f,1988-10-31,78.8,0,2006.0,88.9,0,4809,2,B.Tech/B.E.,electronics & telecommunications,65.8,4809.0,1,Telangana,2010,455,455,585,0.376059586651545,355,300,-1,-1,-1,-1,-1,-1.8083,-0.1232,0.3817,-0.5253,-0.4455
2648,2648,320000,Hyderabad,m,1986-05-10,67.67,0,2003.0,70.2,0,2041,2,MCA,computer application,75.0,2041.0,0,Andhra Pradesh,2011,375,525,605,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.1082,1.1248,0.9623,-0.9953,0.1864
2649,2649,230000,-1,f,1990-08-17,86.4,cbse,2008.0,83.2,cbse,1139,2,B.Tech/B.E.,electronics & telecommunications,74.25,1139.0,0,Chhattisgarh,2012,615,605,680,0.943272157866555,-1,452,407,-1,-1,-1,-1,-1.0208,-0.2871,-0.2974,,0.8637
2650,2650,570000, ariyalur,m,1989-01-05,84.2,0,,87.4,0,3076,2,B.Tech/B.E.,electronics and electrical engineering,77.0,3076.0,0,Tamil Nadu,2010,305,435,295,0.229481754911755,445,266,-1,-1,-1,-1,-1,0.8192,0.5008,0.8171,-0.6428,-0.1295
2651,2651,690000,Gurgaon,f,1988-12-06,88.0,cbse,2006.0,81.8,cbse,13,1,B.Tech/B.E.,computer engineering,75.43,13.0,1,Delhi,2010,675,674,684,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.215,0.7135,-1.6502,0.4041,1.4186
2652,2652,320000,Ahmedabad,m,1993-08-20,78.17,state board,2010.0,77.85,state board,4948,2,B.Tech/B.E.,electrical engineering,76.85,4948.0,1,Rajasthan,2014,675,495,545,0.997698261446934,-1,-1,-1,-1,676,-1,-1,1.1336,0.3789,0.1637,-0.7415,-0.6692
2653,2653,195000,Patiala,m,1992-08-13,,cbse,2009.0,69.0,cbse,168,2,B.Tech/B.E.,computer science & engineering,66.0,168.0,0,Haryana,2013,325,305,430,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.4155,0.2124,0.4711,-0.7415,0.6721
2654,2654,305000,Pune,m,1989-09-12,,ssc,2008.0,57.67,hsc,11571,1,B.Tech/B.E.,electronics & telecommunications,55.55,11571.0,1,Maharashtra,2012,695,545,705,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-1.6538,0.6568,-0.9245,1.3549,0.1864
2655,2655,300000,Kolkata,m,1991-05-31,88.4,0,,91.5,0,2885,1,B.Tech/B.E.,electronics and communication engineering,75.2,,0,West Bengal,2013,605,485,650,0.229481754911755,425,266,-1,-1,-1,-1,-1,,1.3198,-0.9245,-1.5828,0.6603
2656,2656,360000,-1,m,1990-09-12,79.5,icse,2008.0,78.0,icse,6408,2,B.Tech/B.E.,electronics and communication engineering,81.3,6408.0,0,Uttar Pradesh,2013,570,520,445,0.538386892985096,-1,333,-1,-1,-1,-1,-1,,-0.7866,-0.1437,,0.6721
2657,2657,480000,mysore,m,1989-12-06,86.53,board of secondary education(bse) orissa,2007.0,71.55,chse,6570,2,B.Tech/B.E.,computer engineering,78.5,6570.0,0,Orissa,2011,515,505,454,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.8171,-0.8778,0.3444
2658,2658,515000,Hyderabad,m,1992-02-26,,cbse,2009.0,87.4,cbse,9019,2,B.Tech/B.E.,electronics and communication engineering,76.6,9019.0,0,Haryana,2013,555,510,650,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.9322,-0.6147,-0.6692
2659,2659,570000,Bangalore,m,1991-04-18,89.12,sslc,2009.0,73.3,pu board,1866,2,B.Tech/B.E.,information science engineering,76.23,,1,Karnataka,2013,640,630,575,0.98374996654107,635,-1,-1,-1,-1,-1,-1,-0.0154,0.3789,0.3174,-0.2344,0.2889
2660,2660,290000,Pune,m,1988-11-05,89.56,gseb,2006.0,85.0,gsheb,992,2,B.Tech/B.E.,electronics and communication engineering,67.45,992.0,1,Gujarat,2010,485,315,545,0.694479327708463,345,366,-1,-1,-1,-1,-1,-3.0448,-1.0593,-0.6343,0.7673,0.1864
2661,2661,240000,Hyderabad,m,1989-07-14,,0,2006.0,63.8,0,2162,2,MCA,computer application,72.0,2162.0,1,Telangana,2012,465,335,365,0.308400582860308,355,-1,-1,-1,-1,-1,-1,-1.4992,-0.2012,0.2729,0.4148,-0.2875
2662,2662,300000,Chennai,m,1993-09-14,89.0,state board,2011.0,95.7,state board,12941,2,B.Tech/B.E.,computer science & engineering,72.0,12941.0,0,Andhra Pradesh,2015,545,530,495,0.744758354008939,425,-1,438,-1,-1,-1,-1,-0.3027,0.7119,0.4711,,-0.6692
2663,2663,200000,Bangalore,m,1990-08-01,81.6,kseeb,2008.0,57.8,karnataka pre university board,1436,2,B.Tech/B.E.,electronics and communication engineering,65.3,1436.0,0,Karnataka,2012,465,334,485,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-2.272,-0.5523,-1.9042,1.0024,-0.7615
2664,2664,385000,Bangalore,f,1990-06-01,91.68,karnataka state examination board,2008.0,80.3,karnataka state examination board,1384,2,B.Tech/B.E.,computer engineering,86.9,1384.0,0,Karnataka,2012,395,495,385,0.793580614548506,495,166,-1,-1,-1,-1,-1,-0.5719,-0.2793,-0.344,0.1798,-0.7615
2665,2665,250000,Hyderabad,f,1988-10-25,88.0,ssc,2006.0,91.0,bie,1014,2,B.Tech/B.E.,electronics & instrumentation eng,64.95,1014.0,0,Andhra Pradesh,2010,505,685,464,0.124502074009537,435,233,-1,-1,-1,-1,-1,0.2009,0.6568,-0.9245,-1.2303,0.1864
2666,2666,335000,Bangalore,m,1992-01-13,84.8,state board,2009.0,58.0,state board,1872,2,B.Tech/B.E.,information science engineering,61.49,1872.0,0,Karnataka,2013,465,410,485,0.744758354008939,465,-1,438,-1,-1,-1,-1,1.5644,-0.1206,-0.2974,-1.5021,-0.0943
2667,2667,300000,Chennai,m,1993-06-30,85.3,state board,2010.0,88.3,state board,434,2,B.Tech/B.E.,computer science & engineering,85.0,434.0,1,Tamil Nadu,2014,370,375,325,0.356536487724475,315,-1,346,-1,-1,-1,-1,1.8517,1.5444,0.3174,0.3995,0.6721
2668,2668,260000,Bangalore,m,1989-09-10,57.7,state board,2008.0,54.8,state board,4450,2,B.Tech/B.E.,computer engineering,73.4,4450.0,0,Uttar Pradesh,2013,395,410,325,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-2.0262,-2.4516,0.01,0.0192,-0.8608
2669,2669,325000,Chennai,m,1991-08-12,60.5,"board of secondary education, rajasthan",2009.0,72.15,"board of secondary education, rajasthan",129,2,MCA,computer application,81.0,129.0,0,Tamil Nadu,2015,345,410,500,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.8192,-0.3684,-0.2882,0.0623,-0.7615
2670,2670,350000,Noida,m,1991-03-06,85.0,cbse,,76.0,cbse,9699,2,B.Tech/B.E.,computer engineering,71.0,9699.0,1,Rajasthan,2013,570,520,430,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.5644,1.2114,0.6248,0.3995,0.8637
2671,2671,450000,Gurgaon ,m,1990-05-07,67.7,state board,2007.0,56.3,state board,14029,2,B.Tech/B.E.,computer science & engineering,81.7,14029.0,0,Orissa,2013,360,565,570,0.911395278391328,575,-1,500,-1,-1,-1,-1,-0.0154,-0.2871,-0.1437,-1.6289,-0.6692
2672,2672,350000,Noida,m,1990-01-04,73.0,cbse,2009.0,65.0,state board,7827,2,B.Tech/B.E.,electronics & telecommunications,71.0,,0,Uttar Pradesh,2013,455,580,505,0.649389714846691,405,356,-1,-1,-1,-1,-1,1.1336,1.3779,1.547,-2.5163,1.6302
2673,2673,300000,-1,m,1993-01-26,81.0,cbse,2009.0,67.7,cbse,12926,2,B.Tech/B.E.,information technology,67.7,12926.0,0,Punjab,2013,510,480,705,0.916869961103619,555,-1,-1,-1,-1,-1,-1,1.2772,0.2124,-1.2196,-0.2344,1.247
2674,2674,240000,Pune,m,1990-04-21,68.8,icse,2007.0,68.7,icse,1175,2,B.Tech/B.E.,electronics & telecommunications,67.0,1175.0,0,Orissa,2011,545,485,505,0.229481754911755,355,266,-1,-1,-1,-1,-1,0.51,0.8128,0.5269,1.0024,-0.4455
2675,2675,200000,-1,f,1991-01-24,81.4,cbse,2008.0,74.0,cbse,7700,1,B.Tech/B.E.,computer science & engineering,76.24,7700.0,1,Delhi,2013,485,525,620,0.953899775079926,535,-1,530,-1,-1,-1,-1,0.5591,0.5454,1.7007,-2.0092,1.247
2676,2676,320000,Noida,f,1991-09-24,86.0,cbse,2009.0,91.0,cbse,5904,2,B.Tech/B.E.,electronics and communication engineering,77.0,5904.0,0,Uttar Pradesh,2013,455,445,445,0.694479327708463,-1,366,-1,-1,-1,393,-1,-0.2628,0.1888,-0.1988,-0.0552,-0.6035
2677,2677,300000,Pune,f,1990-01-03,94.1,0,2007.0,95.0,0,64,2,B.Tech/B.E.,,80.2,64.0,0,Uttar Pradesh,2011,635,545,705,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.51,1.4368,-0.344,-0.2902,0.3444
2678,2678,330000,Hyderabad,m,1992-10-31,88.0,state board,,90.0,state board,8930,2,B.Tech/B.E.,electronics and communication engineering,63.29,8930.0,1,Telangana,2014,580,470,555,0.783303536670298,-1,388,284,-1,-1,-1,-1,0.2718,0.0459,0.6248,-1.8824,1.0554
2679,2679,120000,Hyderabad ,m,1993-07-05,59.0,state board,2010.0,87.7,state board,16150,2,B.Tech/B.E.,electronics and communication engineering,71.04,16150.0,1,Telangana,2014,300,340,355,0.112139438207403,155,228,-1,-1,-1,-1,-1,,-2.4516,-0.4511,0.2727,-3.1602
2680,2680,200000,Chennai,m,1992-05-27,77.0,state board,2009.0,75.5,state board,1111,2,B.Tech/B.E.,information technology,69.3,1111.0,0,Tamil Nadu,2013,370,390,285,0.486747008438193,315,-1,376,-1,-1,-1,-1,-0.5899,-1.9521,0.3174,,-2.3937
2681,2681,405000,Bangalore,m,1991-02-27,81.0,ssc,2008.0,88.7,intermedite,11168,2,B.Tech/B.E.,computer engineering,69.03,11168.0,1,Telangana,2012,415,445,554,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,0.0328,-0.0537,-0.4371,-0.4455
2682,2682,240000,Pune,m,1990-07-30,52.93,state board,2008.0,64.0,state board,4793,2,B.Tech/B.E.,information technology,73.0,4793.0,0,Maharashtra,2014,325,375,370,0.911395278391328,495,-1,500,-1,-1,-1,-1,0.2718,-0.1206,0.3174,-1.8824,-0.4776
2683,2683,100000,Kolkata,m,1993-07-30,,state board,2010.0,61.57,state board,11659,2,B.Tech/B.E.,computer science & engineering,76.0,11659.0,1,Tamil Nadu,2014,545,445,510,0.356536487724475,345,-1,346,-1,-1,-1,-1,0.8463,0.2124,0.01,0.3995,0.2889
2684,2684,240000,-1,m,1992-07-14,88.17,state board,2010.0,81.12,state board,8743,2,B.Tech/B.E.,electrical and power engineering,64.61,8743.0,0,Maharashtra,2014,630,570,810,-1.0,-1,-1,-1,-1,-1,-1,-1,,1.3779,1.0859,-1.3753,1.0554
2685,2685,380000,-1,m,1990-01-25,80.8,mumbai board,2008.0,80.2,"government polytechnic mumbai , mumbai board",9070,2,B.Tech/B.E.,information technology,59.28,9070.0,0,Maharashtra,2011,465,605,425,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.5269,-0.6134,-0.9194
2686,2686,380000,NOIDA,m,1988-02-09,82.8,icse,2005.0,75.0,icse,2987,2,B.Tech/B.E.,computer engineering,79.0,2987.0,0,Uttar Pradesh,2010,545,665,635,0.979521744319216,625,-1,-1,-1,-1,-1,-1,0.6646,-0.4353,0.2366,-0.6428,-0.4455
2687,2687,220000,Chennai,m,1992-09-06,74.0,state board,2009.0,62.0,state board,272,2,B.Tech/B.E.,,60.0,272.0,0,Punjab,2014,520,585,500,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.4463,-1.7856,1.547,0.2727,-0.0943
2688,2688,200000,kolkata,m,1990-10-12,,state board,2009.0,61.0,state board,11544,2,B.Tech/B.E.,computer science & engineering,58.0,11544.0,0,Karnataka,2014,520,390,320,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.1282,1.3779,0.6248,-0.2344,0.6721
2689,2689,525000,Noida,m,1992-09-11,92.0,cbse,2010.0,82.4,cbse,222,2,B.Tech/B.E.,civil engineering,78.5,222.0,0,Jharkhand,2014,615,630,765,0.255778193719394,505,-1,-1,-1,-1,-1,292,-0.159,0.8784,0.1637,,-0.0943
2690,2690,475000,-1,m,1989-06-10,86.8,ssc,2006.0,85.5,hsc,1329,2,B.Tech/B.E.,electronics & telecommunications,63.17,1329.0,1,Maharashtra,2010,495,515,575,0.960603251997053,355,466,-1,-1,-1,-1,-1,-0.1082,0.5008,0.0914,,0.5024
2691,2691,365000,Gurgaon,m,1990-10-01,92.6,cbse,2008.0,83.8,cbse,1825,1,B.Tech/B.E.,computer engineering,84.6,1825.0,0,West Bengal,2013,650,545,665,0.978799292641428,585,-1,561,-1,-1,-1,-1,1.1336,1.0449,1.3933,-0.4879,0.2889
2692,2692,110000,-1,m,1991-05-31,76.2,cbse,2009.0,65.2,cbse,3449,2,B.Tech/B.E.,computer science & engineering,69.1,3449.0,0,Madhya Pradesh,2013,580,555,585,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,-0.6048,-0.8682,-0.4776
2693,2693,265000,mumbai,m,1990-01-31,69.0,0,2008.0,71.0,0,6182,2,B.Tech/B.E.,electronics & telecommunications,55.45,6182.0,0,Maharashtra,2011,365,495,375,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.4173,-0.7473,0.5269,0.7673,-0.2875
2694,2694,435000,Gurgaon,f,1991-03-02,86.8,cbse,2008.0,82.8,cbse,9019,2,B.Tech/B.E.,computer science & engineering,78.0,9019.0,0,Haryana,2012,575,585,575,0.744758354008939,565,-1,438,-1,-1,-1,-1,0.0464,1.2028,-0.9245,0.5323,-0.2875
2695,2695,185000,New Delhi,m,1988-01-03,54.0,icse,2006.0,61.0,state board,12557,2,B.Tech/B.E.,information technology,71.23,12557.0,0,Uttar Pradesh,2012,640,485,485,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,0.6248,1.1601,-0.0943
2696,2696,185000,Noida,f,1992-10-06,67.0,cbse,2010.0,63.33,cbse,11368,2,B.Tech/B.E.,electronics and communication engineering,65.18,11368.0,0,Uttar Pradesh,2014,420,470,440,0.493596387301038,315,324,-1,-1,-1,356,-1,0.2718,1.0449,0.7785,,-0.4776
2697,2697,305000,-1,m,1990-04-01,90.4,cbse,2008.0,79.0,cbse,12669,2,B.Tech/B.E.,computer science & engineering,75.16,12669.0,0,Uttar Pradesh,2012,595,545,690,0.978799292641428,505,-1,561,-1,-1,-1,-1,-0.7335,0.2124,-0.7585,0.2727,-1.0524
2698,2698,110000,-1,f,1991-09-26,78.0,state board,2009.0,79.8,state board,4233,2,B.Tech/B.E.,electrical engineering,76.0,4233.0,0,Tamil Nadu,2013,450,475,165,0.0177048421112623,355,-1,-1,-1,206,-1,-1,-0.3027,-0.9531,0.6248,0.3995,-1.244
2699,2699,420000,Ahmedabad,m,1989-09-09,79.8,0,2007.0,81.0,0,1622,2,B.Tech/B.E.,electronics and communication engineering,76.03,1622.0,0,Madhya Pradesh,2012,425,535,605,0.694479327708463,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615
2700,2700,610000,New Delhi,m,1992-06-06,78.2,cbse,2010.0,82.0,cbse,250,1,B.Tech/B.E.,electronics and communication engineering,67.0,250.0,0,Haryana,2014,720,530,500,0.649389714846691,475,356,-1,-1,-1,-1,-1,-1.7389,-1.2861,-1.6807,1.2869,-1.6273
